IDFIL,NAME,TOTAL_FLUX,MEAN_DENS,MEAN_TEMP,ELLIPTICITY,CONTRAST,SATELLITE,INSTRUMENT
1005091,HiGALFil331.7538+0.0470,8.6937000e+24,2.0715000e+21,20.3560,1.08696,1.21840,Herschel,SPIRE
1005103,HiGALFil339.5067+0.0796,6.6064000e+25,5.1983000e+21,18.5150,2.32558,1.59510,Herschel,SPIRE
1005105,HiGALFil335.6583+0.0288,6.3310000e+24,1.5596000e+21,19.1260,1.69492,1.24070,Herschel,SPIRE
1005113,HiGALFil330.3856+0.0309,5.2065000e+24,1.0465000e+21,18.4610,1.69492,1.10070,Herschel,SPIRE
1005125,HiGALFil333.3943+0.0425,8.2763000e+24,3.0722000e+21,19.8480,1.66667,1.32110,Herschel,SPIRE
1005127,HiGALFil332.4211+0.0850,3.3115000e+25,2.4175000e+21,20.3860,1.23457,1.22770,Herschel,SPIRE
1005141,HiGALFil336.4744+0.0662,1.4013000e+25,2.1497000e+21,19.8730,1.47059,1.32980,Herschel,SPIRE
1005155,HiGALFil334.8734+0.0661,1.8325000e+25,1.9468000e+21,19.4910,1.72414,1.20780,Herschel,SPIRE
1005175,HiGALFil332.5978+0.0612,1.2974000e+25,1.7737000e+21,18.8510,1.69492,1.17670,Herschel,SPIRE
1005183,HiGALFil341.4602+0.0541,9.2062000e+24,1.8491000e+21,18.4730,1.96078,1.13090,Herschel,SPIRE
1005201,HiGALFil334.4295+0.0678,2.1346000e+25,2.7622000e+21,18.5860,2.12766,1.24170,Herschel,SPIRE
1005212,HiGALFil341.1265+0.1063,2.7805000e+25,2.6147000e+21,18.8130,1.49254,1.25940,Herschel,SPIRE
1005215,HiGALFil337.2234+0.0663,8.5205000e+24,3.3841000e+21,19.4900,2.63158,1.22080,Herschel,SPIRE
1005224,HiGALFil340.9169+0.0582,1.0134000e+25,1.9849000e+21,18.7910,1.85185,1.24340,Herschel,SPIRE
1005232,HiGALFil334.2600+0.0661,7.4468000e+24,2.0274000e+21,19.1630,1.78571,1.18040,Herschel,SPIRE
1005247,HiGALFil337.3629+0.0671,9.5684000e+24,1.8731000e+21,19.8740,1.53846,1.20040,Herschel,SPIRE
1005251,HiGALFil335.0819+0.0663,7.5047000e+24,1.7072000e+21,19.1170,2.22222,1.23560,Herschel,SPIRE
1005252,HiGALFil334.9824+0.0637,4.0319000e+24,1.2874000e+21,19.3140,1.92308,1.18100,Herschel,SPIRE
1005257,HiGALFil332.7688+0.0542,5.9498000e+24,8.7097000e+20,19.2510,2.08333,1.04910,Herschel,SPIRE
1005262,HiGALFil341.9669+0.0630,1.1498000e+25,3.0537000e+21,18.3740,1.85185,1.23960,Herschel,SPIRE
1005267,HiGALFil338.8083+0.1103,1.7147000e+25,3.2037000e+21,18.4380,2.43902,1.39270,Herschel,SPIRE
1005292,HiGALFil334.5281+0.1078,1.5140000e+25,2.3960000e+21,18.8030,2.22222,1.27320,Herschel,SPIRE
1005300,HiGALFil341.2224+0.0721,7.9318000e+24,1.7852000e+21,18.4880,1.51515,1.19210,Herschel,SPIRE
1005310,HiGALFil336.6322+0.0928,1.8992000e+25,2.5403000e+21,20.7190,2.22222,1.38850,Herschel,SPIRE
1005312,HiGALFil335.5247+0.0676,3.0919000e+24,1.2227000e+21,19.0210,1.75439,1.17550,Herschel,SPIRE
1005320,HiGALFil341.5399+0.0712,8.6955000e+24,1.1026000e+21,18.4610,2.94118,1.13610,Herschel,SPIRE
1005328,HiGALFil331.4870+0.0870,8.1877000e+24,1.7623000e+21,19.0490,1.78571,1.23540,Herschel,SPIRE
1005333,HiGALFil337.2888+0.1152,1.9065000e+25,4.6019000e+21,19.7890,1.61290,1.47690,Herschel,SPIRE
1005338,HiGALFil333.1225+0.0936,9.3017000e+24,1.4571000e+21,20.3940,1.42857,1.17140,Herschel,SPIRE
1005340,HiGALFil332.8402+0.0817,5.9776000e+24,1.5154000e+21,19.7100,1.66667,1.11850,Herschel,SPIRE
1005350,HiGALFil340.3707+0.1148,2.8620000e+25,2.2113000e+21,19.0810,2.43902,1.23780,Herschel,SPIRE
1005352,HiGALFil337.8408+0.0885,9.8184000e+24,2.3224000e+21,20.0530,1.75439,1.22680,Herschel,SPIRE
1005361,HiGALFil340.1025+0.0934,6.4800000e+24,1.3185000e+21,18.9340,1.78571,1.19900,Herschel,SPIRE
1005398,HiGALFil333.3488+0.1126,1.1532000e+25,3.0166000e+21,19.0070,2.17391,1.25440,Herschel,SPIRE
1005401,HiGALFil329.1889+0.1028,4.8447000e+24,1.1050000e+21,19.0960,1.96078,1.12190,Herschel,SPIRE
1005408,HiGALFil339.0509+0.1387,3.0015000e+25,3.9132000e+21,18.8780,2.56410,1.51940,Herschel,SPIRE
1005415,HiGALFil331.3190+0.0915,7.2954000e+24,2.8544000e+21,18.2870,1.66667,1.34260,Herschel,SPIRE
1005432,HiGALFil335.9939+0.0994,4.3792000e+24,1.0515000e+21,21.7410,1.49254,1.22140,Herschel,SPIRE
1005435,HiGALFil334.6347+0.0948,5.3939000e+24,1.5084000e+21,19.4230,1.66667,1.21720,Herschel,SPIRE
1005469,HiGALFil333.4408+0.1183,5.8974000e+24,1.1874000e+21,19.3280,1.78571,1.17010,Herschel,SPIRE
1005471,HiGALFil331.6253+0.1209,1.5319000e+25,2.1703000e+21,20.2390,2.08333,1.26060,Herschel,SPIRE
1005494,HiGALFil338.1258+0.1457,2.4009000e+25,6.6168000e+21,19.0880,1.40845,1.70080,Herschel,SPIRE
1005501,HiGALFil333.1717+0.1239,5.9430000e+24,1.3338000e+21,20.2860,2.00000,1.18270,Herschel,SPIRE
1005506,HiGALFil329.0555+0.1032,4.8968000e+24,8.6642000e+20,18.9700,2.32558,1.11560,Herschel,SPIRE
1005508,HiGALFil340.6568+0.1965,3.2153000e+25,1.8243000e+21,18.2950,3.12500,1.21040,Herschel,SPIRE
1005513,HiGALFil333.2958+0.1131,1.4255000e+25,5.4972000e+21,19.5800,1.61290,1.69180,Herschel,SPIRE
1005515,HiGALFil330.8170+0.1076,5.8063000e+24,8.8693000e+20,18.9680,2.32558,1.13230,Herschel,SPIRE
1005534,HiGALFil341.7279+0.1433,1.6161000e+25,3.0676000e+21,18.2130,1.92308,1.25100,Herschel,SPIRE
1005539,HiGALFil340.0249+0.1075,4.7835000e+24,7.3836000e+20,19.4550,2.12766,1.08310,Herschel,SPIRE
1005541,HiGALFil339.2821+0.1260,1.2647000e+25,3.9332000e+21,18.9570,1.47059,1.58350,Herschel,SPIRE
1005545,HiGALFil336.9776+0.1402,2.5246000e+25,4.7486000e+21,20.3110,2.50000,1.44670,Herschel,SPIRE
1005568,HiGALFil334.2354+0.1137,5.6776000e+24,1.2727000e+21,19.1360,2.43902,1.17270,Herschel,SPIRE
1005569,HiGALFil334.0254+0.1230,6.3450000e+24,2.3679000e+21,18.9340,2.00000,1.24100,Herschel,SPIRE
1005572,HiGALFil330.0634+0.1129,3.2534000e+24,4.8083000e+20,19.3900,1.72414,1.08550,Herschel,SPIRE
1005578,HiGALFil338.7480+0.1600,1.5019000e+25,2.9015000e+21,18.6710,1.38889,1.31540,Herschel,SPIRE
1005579,HiGALFil338.3402+0.1574,4.2615000e+25,8.4815000e+21,21.1290,2.17391,2.26330,Herschel,SPIRE
1005589,HiGALFil335.8043+0.1509,1.6208000e+25,1.3749000e+21,19.8610,1.49254,1.39430,Herschel,SPIRE
1005602,HiGALFil332.5815+0.1314,1.1276000e+25,2.4399000e+21,19.1240,1.81818,1.32240,Herschel,SPIRE
1005604,HiGALFil332.0791+0.1340,7.0075000e+24,2.4022000e+21,18.7530,1.66667,1.24460,Herschel,SPIRE
1005610,HiGALFil338.6746+0.1505,9.0726000e+24,2.5278000e+21,18.6540,1.40845,1.27390,Herschel,SPIRE
1005655,HiGALFil340.8926+0.1864,2.1283000e+25,1.0718000e+21,19.2680,1.96078,1.15580,Herschel,SPIRE
1005656,HiGALFil340.1503+0.1272,5.7657000e+24,1.1052000e+21,18.9140,2.38095,1.09700,Herschel,SPIRE
1005658,HiGALFil337.5270+0.1516,1.1000000e+25,2.9096000e+21,19.3890,1.63934,1.38560,Herschel,SPIRE
1005668,HiGALFil331.3906+0.1548,4.6278000e+25,6.1806000e+21,18.0140,3.33333,1.61890,Herschel,SPIRE
1005673,HiGALFil341.3155+0.1853,3.3418000e+25,4.0960000e+21,18.3000,1.58730,1.41330,Herschel,SPIRE
1005685,HiGALFil332.6606+0.2338,4.0515000e+25,3.0377000e+21,19.2670,1.66667,1.39250,Herschel,SPIRE
1005691,HiGALFil337.8223+0.1349,7.1749000e+24,1.5554000e+21,20.3680,2.00000,1.27370,Herschel,SPIRE
1005692,HiGALFil337.6534+0.1423,1.2235000e+25,3.7845000e+21,20.0320,3.12500,1.52270,Herschel,SPIRE
1005694,HiGALFil333.9819+0.2376,3.1825000e+25,3.0876000e+21,18.3210,2.43902,1.45670,Herschel,SPIRE
1005696,HiGALFil333.6833+0.1450,5.2036000e+24,1.4876000e+21,19.3080,1.72414,1.27320,Herschel,SPIRE
1005703,HiGALFil342.1539+0.1506,7.8117000e+24,1.8496000e+21,18.5930,1.81818,1.29880,Herschel,SPIRE
1005728,HiGALFil334.2114+0.1529,1.7493000e+25,2.7274000e+21,19.0070,4.16667,1.33570,Herschel,SPIRE
1005729,HiGALFil333.4850+0.1640,1.0790000e+25,2.7664000e+21,19.2010,1.81818,1.52900,Herschel,SPIRE
1005730,HiGALFil333.0623+0.1861,1.2457000e+25,1.8686000e+21,20.5540,2.27273,1.22290,Herschel,SPIRE
1005733,HiGALFil332.4324+0.1689,8.3014000e+24,1.6939000e+21,19.2720,1.56250,1.16890,Herschel,SPIRE
1005752,HiGALFil336.0419+0.1521,3.7300000e+24,8.6459000e+20,19.1890,2.17391,1.10460,Herschel,SPIRE
1005764,HiGALFil341.9956+0.1604,6.2661000e+24,1.4990000e+21,18.2120,1.38889,1.16910,Herschel,SPIRE
1005767,HiGALFil340.1149+0.1582,5.6503000e+24,4.2498000e+20,18.9350,1.66667,1.06420,Herschel,SPIRE
1005780,HiGALFil341.9133+0.1785,1.0155000e+25,1.7047000e+21,18.6340,1.63934,1.22270,Herschel,SPIRE
1005784,HiGALFil338.9438+0.1732,8.0673000e+24,9.2399000e+20,18.7700,1.66667,1.23820,Herschel,SPIRE
1005786,HiGALFil336.5988+0.1850,1.3880000e+25,2.6160000e+21,20.4740,1.49254,1.37900,Herschel,SPIRE
1005787,HiGALFil335.4472+0.2000,1.5410000e+25,1.4660000e+21,18.9360,3.33333,1.21980,Herschel,SPIRE
1005789,HiGALFil335.1427+0.1700,4.7881000e+24,1.1509000e+21,18.4010,1.75439,1.23400,Herschel,SPIRE
1005793,HiGALFil331.8203+0.1744,9.3566000e+24,2.1481000e+21,18.9320,1.75439,1.34600,Herschel,SPIRE
1005798,HiGALFil335.9768+0.2039,1.2814000e+25,9.9216000e+20,20.8470,1.19048,1.15670,Herschel,SPIRE
1005819,HiGALFil335.5828+0.1898,8.7611000e+24,2.2728000e+21,19.2090,1.75439,1.48350,Herschel,SPIRE
1005821,HiGALFil333.8062+0.1721,5.2301000e+24,1.2587000e+21,19.5150,2.17391,1.21290,Herschel,SPIRE
1005829,HiGALFil341.6664+0.1905,1.1104000e+25,1.8266000e+21,18.3450,1.19048,1.15050,Herschel,SPIRE
1005844,HiGALFil340.5195+0.1993,1.2370000e+25,1.5699000e+21,18.8510,1.21951,1.20750,Herschel,SPIRE
1005848,HiGALFil334.4953+0.1733,4.3419000e+24,7.8202000e+20,18.9780,1.61290,1.14900,Herschel,SPIRE
1005861,HiGALFil340.3243+0.1889,6.5222000e+24,1.0624000e+21,18.8310,1.92308,1.15650,Herschel,SPIRE
1005873,HiGALFil330.7171+0.1923,1.1890000e+25,1.8716000e+21,18.7670,1.49254,1.18330,Herschel,SPIRE
1005878,HiGALFil336.2592+0.1988,1.9282000e+25,1.7623000e+21,18.6840,2.70270,1.27860,Herschel,SPIRE
1005888,HiGALFil333.6124+0.1877,4.2698000e+24,1.0467000e+21,19.6910,2.43902,1.17030,Herschel,SPIRE
1005892,HiGALFil332.3166+0.2239,2.2740000e+25,4.5717000e+21,18.3400,1.19048,1.51200,Herschel,SPIRE
1005920,HiGALFil339.9296+0.2159,1.4153000e+25,2.1278000e+21,18.9780,1.63934,1.30460,Herschel,SPIRE
1005930,HiGALFil330.6593+0.1924,5.7510000e+24,8.0846000e+20,18.8390,1.53846,1.14330,Herschel,SPIRE
1005937,HiGALFil339.7058+0.1881,4.8498000e+24,2.0120000e+21,18.4350,1.75439,1.43840,Herschel,SPIRE
1005940,HiGALFil337.4413+0.1997,5.0373000e+24,1.9660000e+21,19.3190,1.58730,1.29970,Herschel,SPIRE
1005942,HiGALFil335.6915+0.2030,1.1074000e+25,5.5662000e+21,19.3720,1.96078,2.26740,Herschel,SPIRE
1005944,HiGALFil332.8267+0.2027,1.5517000e+25,2.0473000e+21,19.4960,3.03030,1.29480,Herschel,SPIRE
1005949,HiGALFil339.3216+0.2276,1.3828000e+25,3.9624000e+21,19.4680,1.69492,1.62000,Herschel,SPIRE
1005954,HiGALFil336.3994+0.2110,1.4632000e+25,2.5931000e+21,18.4850,1.61290,1.36870,Herschel,SPIRE
1005962,HiGALFil331.9728+0.1947,4.9781000e+24,1.4155000e+21,19.3450,1.75439,1.16690,Herschel,SPIRE
1005967,HiGALFil342.1533+0.2175,8.9350000e+24,9.3296000e+20,18.4400,2.32558,1.16530,Herschel,SPIRE
1005971,HiGALFil336.1531+0.2033,4.3541000e+24,4.4952000e+20,19.3970,1.56250,1.03480,Herschel,SPIRE
1005975,HiGALFil330.3952+0.2091,5.4333000e+24,1.1507000e+21,18.9210,1.49254,1.21510,Herschel,SPIRE
1005980,HiGALFil338.9241+0.2059,7.1035000e+24,1.7153000e+21,18.6320,1.69492,1.20050,Herschel,SPIRE
1005982,HiGALFil337.0219+0.2174,7.8237000e+24,2.4781000e+21,19.7210,2.00000,1.34850,Herschel,SPIRE
1005988,HiGALFil331.2908+0.2092,6.7526000e+24,1.7547000e+21,18.3500,1.51515,1.26890,Herschel,SPIRE
1005997,HiGALFil337.5495+0.2201,1.3388000e+25,2.6215000e+21,18.7160,1.92308,1.32980,Herschel,SPIRE
1006006,HiGALFil331.5430+0.2417,2.1331000e+25,2.0796000e+21,19.0890,1.40845,1.26750,Herschel,SPIRE
1006018,HiGALFil340.0069+0.2019,5.0014000e+24,1.3549000e+21,19.2780,2.32558,1.13120,Herschel,SPIRE
1006019,HiGALFil339.8008+0.2296,8.7333000e+24,1.0233000e+21,18.6980,2.32558,1.23540,Herschel,SPIRE
1006027,HiGALFil333.2123+0.2508,1.6663000e+25,2.9792000e+21,19.1500,2.12766,1.43940,Herschel,SPIRE
1006031,HiGALFil341.7496+0.2215,1.3571000e+25,1.9430000e+21,17.9080,2.43902,1.21250,Herschel,SPIRE
1006035,HiGALFil338.5687+0.2222,2.2462000e+25,3.5809000e+21,19.1070,4.54545,1.64480,Herschel,SPIRE
1006041,HiGALFil334.5573+0.2211,3.1297000e+24,7.1178000e+20,19.2240,1.56250,1.15900,Herschel,SPIRE
1006044,HiGALFil340.2965+0.2201,5.5002000e+24,8.3693000e+20,18.4670,1.81818,1.07170,Herschel,SPIRE
1006048,HiGALFil335.0041+0.2166,4.2230000e+24,3.0265000e+20,18.7390,1.51515,1.14280,Herschel,SPIRE
1006051,HiGALFil331.7826+0.2087,4.6884000e+24,8.8021000e+20,18.7590,2.56410,1.10060,Herschel,SPIRE
1006058,HiGALFil339.5074+0.2304,6.0581000e+24,1.1602000e+21,18.9880,1.44928,1.11500,Herschel,SPIRE
1006060,HiGALFil338.9890+0.2182,7.6672000e+24,8.4747000e+20,18.8200,1.49254,1.17770,Herschel,SPIRE
1006064,HiGALFil338.1077+0.2226,6.9543000e+24,9.5029000e+20,19.7630,1.96078,1.17100,Herschel,SPIRE
1006066,HiGALFil337.8177+0.2348,1.0298000e+25,2.5625000e+21,19.5740,1.56250,1.27560,Herschel,SPIRE
1006082,HiGALFil333.8643+0.2375,6.3791000e+24,8.2600000e+20,18.9760,2.04082,1.18360,Herschel,SPIRE
1006084,HiGALFil333.3912+0.2325,7.4657000e+24,1.6074000e+21,19.8700,1.35135,1.22690,Herschel,SPIRE
1006095,HiGALFil341.5938+0.2273,8.8825000e+24,3.0203000e+21,17.7010,1.85185,1.46930,Herschel,SPIRE
1006105,HiGALFil332.2322+0.2308,4.1974000e+24,5.3214000e+20,18.9620,1.72414,1.11770,Herschel,SPIRE
1006109,HiGALFil341.2248+0.2318,5.0008000e+24,1.1241000e+21,18.9750,2.50000,1.14170,Herschel,SPIRE
1006143,HiGALFil341.9655+0.2365,8.1268000e+24,1.0096000e+21,19.2410,1.51515,1.16440,Herschel,SPIRE
1006157,HiGALFil331.8869+0.2385,7.8828000e+24,1.3447000e+21,19.2270,1.28205,1.21950,Herschel,SPIRE
1006161,HiGALFil341.4389+0.2432,1.7242000e+25,2.3090000e+21,18.1120,2.94118,1.27560,Herschel,SPIRE
1006166,HiGALFil337.3523+0.2410,4.0180000e+24,9.5037000e+20,19.4030,2.50000,1.18670,Herschel,SPIRE
1006171,HiGALFil334.0937+0.2468,1.0401000e+25,2.0318000e+21,18.8740,1.96078,1.28400,Herschel,SPIRE
1006180,HiGALFil340.1258+0.2485,9.5242000e+24,6.2366000e+20,18.5860,2.00000,1.13220,Herschel,SPIRE
1006188,HiGALFil334.9259+0.2401,3.8001000e+24,5.0069000e+20,19.2640,1.53846,1.10280,Herschel,SPIRE
1006199,HiGALFil339.1499+0.2386,3.8676000e+24,6.9863000e+20,19.1100,2.00000,1.16450,Herschel,SPIRE
1006220,HiGALFil339.2805+0.3197,2.3839000e+25,3.1472000e+21,19.3870,2.56410,1.55860,Herschel,SPIRE
1006222,HiGALFil336.7738+0.2820,2.4114000e+25,2.0133000e+21,20.8130,1.61290,1.28200,Herschel,SPIRE
1006237,HiGALFil336.3528+0.2453,7.2719000e+24,5.7646000e+19,19.4170,1.88679,1.07290,Herschel,SPIRE
1006253,HiGALFil338.1813+0.2690,1.1654000e+25,1.9626000e+21,19.2640,1.78571,1.27920,Herschel,SPIRE
1006257,HiGALFil335.6098+0.2544,3.8693000e+24,1.1432000e+21,20.5680,1.69492,1.25640,Herschel,SPIRE
1006258,HiGALFil335.2624+0.2626,4.5931000e+24,5.0022000e+20,18.7310,1.69492,1.12980,Herschel,SPIRE
1006264,HiGALFil331.7442+0.2859,1.0668000e+25,9.1825000e+20,18.5740,2.63158,1.19810,Herschel,SPIRE
1006270,HiGALFil342.2395+0.2833,1.0460000e+25,2.5550000e+21,20.1080,1.81818,1.35490,Herschel,SPIRE
1006276,HiGALFil337.6405+0.2658,8.3702000e+24,1.5657000e+21,18.8580,2.38095,1.25270,Herschel,SPIRE
1006312,HiGALFil338.9297+0.2783,8.5794000e+24,1.3665000e+21,19.6090,2.17391,1.24150,Herschel,SPIRE
1006330,HiGALFil336.1371+0.2722,5.6013000e+24,1.5324000e+21,19.7990,1.56250,1.19050,Herschel,SPIRE
1006356,HiGALFil334.2856+0.2671,3.2801000e+24,9.9327000e+20,19.3730,1.75439,1.14410,Herschel,SPIRE
1006357,HiGALFil333.8947+0.2775,3.8386000e+24,9.2473000e+20,19.3580,2.38095,1.21440,Herschel,SPIRE
1006369,HiGALFil341.1499+0.2693,4.0891000e+24,6.6101000e+20,18.8050,2.17391,1.09050,Herschel,SPIRE
1006376,HiGALFil339.5891+0.2928,1.7106000e+25,2.1407000e+21,18.6500,1.40845,1.37630,Herschel,SPIRE
1006379,HiGALFil338.9844+0.2595,4.6107000e+24,1.4501000e+21,19.6290,2.12766,1.18010,Herschel,SPIRE
1006381,HiGALFil337.1053+0.2700,4.9817000e+24,1.5380000e+21,19.5600,1.75439,1.27300,Herschel,SPIRE
1006390,HiGALFil333.6571+0.2687,4.9453000e+24,1.8122000e+21,19.7300,1.49254,1.24230,Herschel,SPIRE
1006391,HiGALFil333.0676+0.3009,9.1269000e+24,1.1705000e+21,19.9930,2.63158,1.22430,Herschel,SPIRE
1006403,HiGALFil336.2704+0.3663,1.8557000e+25,8.6756000e+20,20.2480,2.32558,1.15230,Herschel,SPIRE
1006424,HiGALFil329.2183+0.2953,8.6119000e+24,1.7940000e+21,18.7620,1.23457,1.23670,Herschel,SPIRE
1006429,HiGALFil339.7178+0.3101,1.3073000e+25,1.4500000e+21,18.8220,2.77778,1.22270,Herschel,SPIRE
1006441,HiGALFil332.5213+0.2953,5.2212000e+24,1.0026000e+21,19.6670,1.29870,1.09730,Herschel,SPIRE
1006476,HiGALFil333.7103+0.3599,3.4859000e+25,7.6255000e+21,18.0250,2.94118,2.55240,Herschel,SPIRE
1006488,HiGALFil337.9539+0.2915,3.8058000e+24,1.1923000e+20,19.4760,1.35135,1.05470,Herschel,SPIRE
1006492,HiGALFil335.1345+0.3083,4.2318000e+24,8.7345000e+19,18.6010,2.08333,1.09660,Herschel,SPIRE
1006507,HiGALFil341.8265+0.3216,2.0942000e+25,4.5374000e+21,16.9490,2.00000,1.46090,Herschel,SPIRE
1006525,HiGALFil340.7980+0.3056,6.1831000e+24,3.5213000e+20,18.7170,1.49254,1.02700,Herschel,SPIRE
1006526,HiGALFil339.8589+0.3000,8.9140000e+24,2.3984000e+21,20.3510,1.78571,1.57090,Herschel,SPIRE
1006528,HiGALFil338.5045+0.3227,1.4634000e+25,1.2834000e+21,20.4210,2.38095,1.22370,Herschel,SPIRE
1006545,HiGALFil341.3135+0.3455,4.4916000e+25,4.3068000e+21,18.2340,2.38095,1.48820,Herschel,SPIRE
1006551,HiGALFil337.4607+0.3101,1.3162000e+25,1.4258000e+21,19.1120,2.56410,1.24250,Herschel,SPIRE
1006562,HiGALFil341.4884+0.3036,7.2053000e+24,9.2125000e+20,18.2480,2.17391,1.14550,Herschel,SPIRE
1006571,HiGALFil334.6230+0.4020,2.9984000e+25,4.2033000e+21,17.9020,2.85714,1.90170,Herschel,SPIRE
1006606,HiGALFil337.0040+0.3293,6.8413000e+24,2.6281000e+21,20.8290,1.75439,1.71860,Herschel,SPIRE
1006623,HiGALFil340.4965+0.3310,8.3646000e+24,7.2733000e+20,18.3170,2.85714,1.15060,Herschel,SPIRE
1006635,HiGALFil331.8722+0.3498,9.3419000e+24,8.9611000e+20,19.1670,1.63934,1.20970,Herschel,SPIRE
1006637,HiGALFil331.2191+0.3091,5.8924000e+24,1.6145000e+21,17.7930,1.85185,1.18750,Herschel,SPIRE
1006643,HiGALFil340.8965+0.3285,8.5237000e+24,5.2409000e+20,18.7320,1.69492,1.08760,Herschel,SPIRE
1006644,HiGALFil340.5983+0.3625,1.8107000e+25,1.7562000e+21,18.4320,1.58730,1.26150,Herschel,SPIRE
1006645,HiGALFil340.2963+0.3628,2.4049000e+25,1.6935000e+21,17.9540,2.94118,1.23320,Herschel,SPIRE
1006655,HiGALFil337.9208+0.3254,4.1985000e+24,3.8071000e+20,19.1160,2.17391,1.08930,Herschel,SPIRE
1006678,HiGALFil340.7239+0.3307,9.0165000e+24,1.3019000e+21,18.5060,1.35135,1.20250,Herschel,SPIRE
1006693,HiGALFil334.8706+0.3252,3.5014000e+24,8.8982000e+20,18.4720,1.66667,1.21950,Herschel,SPIRE
1006697,HiGALFil332.4597+0.3537,1.2645000e+25,1.3278000e+21,19.4160,1.92308,1.23380,Herschel,SPIRE
1006698,HiGALFil332.0750+0.3361,6.2829000e+24,7.3573000e+20,19.5050,2.08333,1.14270,Herschel,SPIRE
1006709,HiGALFil337.3004+0.3256,8.5270000e+24,1.1588000e+21,19.0980,2.04082,1.18330,Herschel,SPIRE
1006727,HiGALFil341.6433+0.3309,7.1409000e+24,7.5380000e+20,18.0540,1.75439,1.12330,Herschel,SPIRE
1006741,HiGALFil332.7121+0.3274,4.6385000e+24,7.5728000e+20,20.0370,1.69492,1.14730,Herschel,SPIRE
1006751,HiGALFil338.2872+0.3377,4.5836000e+24,2.9459000e+20,19.0590,1.72414,1.10610,Herschel,SPIRE
1006753,HiGALFil336.5692+0.3722,2.0982000e+25,2.4753000e+21,18.9790,1.66667,1.42510,Herschel,SPIRE
1006773,HiGALFil339.0751+0.3627,1.1408000e+25,2.6102000e+21,18.7710,1.75439,1.38790,Herschel,SPIRE
1006779,HiGALFil336.1850+0.3713,1.6734000e+25,1.7664000e+21,19.3970,2.12766,1.31470,Herschel,SPIRE
1006787,HiGALFil331.5509+0.3424,5.0410000e+24,5.5417000e+20,19.3030,1.47059,1.14090,Herschel,SPIRE
1006799,HiGALFil334.4310+0.3473,4.7947000e+24,6.1198000e+20,20.4320,1.92308,1.23220,Herschel,SPIRE
1006856,HiGALFil337.1081+0.3454,6.2271000e+24,1.7416000e+21,19.4800,2.04082,1.38670,Herschel,SPIRE
1006861,HiGALFil334.1319+0.3939,2.3346000e+25,4.4799000e+21,17.6140,1.33333,1.78490,Herschel,SPIRE
1006873,HiGALFil339.9187+0.3611,4.2468000e+24,1.0175000e+21,19.3900,2.17391,1.14160,Herschel,SPIRE
1006893,HiGALFil339.1446+0.3440,3.5268000e+24,6.5719000e+20,19.5360,1.49254,1.09140,Herschel,SPIRE
1006913,HiGALFil338.9004+0.3912,2.6959000e+25,6.8168000e+21,19.9060,1.92308,2.03340,Herschel,SPIRE
1006915,HiGALFil337.9291+0.3642,4.1069000e+24,8.2132000e+20,19.3070,1.42857,1.13820,Herschel,SPIRE
1006938,HiGALFil337.4575+0.3743,8.0440000e+24,1.2952000e+21,19.0830,1.96078,1.28920,Herschel,SPIRE
1006945,HiGALFil332.3767+0.3628,4.7512000e+24,1.2449000e+21,18.9850,1.88679,1.29750,Herschel,SPIRE
1006958,HiGALFil329.6231+0.3618,4.0323000e+24,9.8786000e+20,19.4470,2.08333,1.10370,Herschel,SPIRE
1006966,HiGALFil337.9736+0.3770,3.1038000e+24,7.8137000e+20,18.9690,2.50000,1.09290,Herschel,SPIRE
1006969,HiGALFil337.2422+0.4028,1.5638000e+25,1.9543000e+21,18.1420,1.75439,1.32050,Herschel,SPIRE
1006989,HiGALFil336.3616+0.3633,3.4311000e+24,6.4739000e+20,18.9100,2.43902,1.15640,Herschel,SPIRE
1006994,HiGALFil332.8679+0.3831,8.0297000e+24,1.6141000e+21,19.5880,3.12500,1.12180,Herschel,SPIRE
1007002,HiGALFil337.7389+0.3956,8.2914000e+24,1.5820000e+21,19.6390,1.66667,1.26730,Herschel,SPIRE
1007017,HiGALFil335.8040+0.3963,6.4018000e+24,3.9976000e+20,19.7160,1.35135,1.12450,Herschel,SPIRE
1007027,HiGALFil333.2286+0.4579,1.8402000e+25,1.2696000e+21,19.7020,3.33333,1.21730,Herschel,SPIRE
1007032,HiGALFil341.0926+0.3787,6.4969000e+24,1.0298000e+21,18.6460,1.40845,1.15210,Herschel,SPIRE
1007033,HiGALFil340.9052+0.4016,7.0225000e+24,5.5259000e+20,18.5770,1.17647,1.14860,Herschel,SPIRE
1007037,HiGALFil336.0469+0.3714,4.4276000e+24,4.4584000e+20,18.8700,2.50000,1.10560,Herschel,SPIRE
1007040,HiGALFil335.3300+0.4107,1.8864000e+25,3.3679000e+21,18.1230,1.78571,1.45920,Herschel,SPIRE
1007050,HiGALFil340.4463+0.3707,3.3929000e+24,4.3017000e+20,18.6060,1.85185,1.08710,Herschel,SPIRE
1007055,HiGALFil337.3650+0.4123,7.5221000e+24,7.1171000e+20,19.3490,2.56410,1.10730,Herschel,SPIRE
1007068,HiGALFil342.0571+0.4180,5.0157000e+25,8.2708000e+21,17.7950,2.77778,1.82080,Herschel,SPIRE
1007074,HiGALFil339.2368+0.3942,5.2625000e+24,9.4876000e+20,18.8490,2.38095,1.16900,Herschel,SPIRE
