IDSTAR,NAMESTAR,GLON_ST,GLAT_ST,FLUX_ST,TYPE_ST
33278,HIGALPS007.0448-1.0246,7.0449570,-1.0244810,4.82578,UNBOUND
33284,HIGALPS007.0460+0.0440,7.0459660,0.044036000,8.20666,PRESTELLAR
33287,HIGALPS007.0451+0.2594,7.0462370,0.25991700,5.55462,PRESTELLAR
33291,HIGALPS007.0469-1.1837,7.0468950,-1.1835660,4.96191,PRESTELLAR
33295,HIGALPS007.0466-0.6678,7.0476570,-0.66731900,10.1206,PRESTELLAR
33296,HIGALPS007.0490-0.0813,7.0478880,-0.080910000,7.21739,PRESTELLAR
33311,HIGALPS007.0523+0.3233,7.0522170,0.32340800,8.34225,PRESTELLAR
33327,HIGALPS007.0560+1.0873,7.0554800,1.0871220,3.61053,PRESTELLAR
33343,HIGALPS007.0593+0.5668,7.0587400,0.56653300,4.47792,PRESTELLAR
33357,HIGALPS007.0607-1.2579,7.0610640,-1.2575900,4.01947,PRESTELLAR
33360,HIGALPS007.0616+0.0726,7.0617930,0.072024000,3.49580,PRESTELLAR
33370,HIGALPS007.0650+0.2193,7.0654400,0.21873300,5.45523,PRESTELLAR
33371,HIGALPS007.0648+0.1466,7.0654690,0.14780700,8.43841,PRESTELLAR
33383,HIGALPS007.0680+0.7945,7.0688930,0.79557100,22.7458,PRESTELLAR
33387,HIGALPS007.0694-0.1303,7.0693670,-0.13016700,7.64322,PRESTELLAR
33402,HIGALPS007.0736+1.0774,7.0725020,1.0764360,8.07901,PRESTELLAR
33411,HIGALPS007.0736-0.8385,7.0738340,-0.83800500,3.36865,PRESTELLAR
33413,HIGALPS007.0741-0.9914,7.0740490,-0.99132600,7.18838,PRESTELLAR
33415,HIGALPS007.0743+0.6187,7.0742390,0.61881300,5.19682,PRESTELLAR
33421,HIGALPS007.0755+1.0276,7.0754570,1.0276750,7.55386,PRESTELLAR
33425,HIGALPS007.0764+1.0028,7.0758310,1.0022940,3.77697,PRESTELLAR
33432,HIGALPS007.0765+1.0858,7.0764910,1.0862560,1.97824,PRESTELLAR
33437,HIGALPS007.0775+0.8092,7.0775110,0.80933400,5.94806,PRESTELLAR
33441,HIGALPS007.0793+0.5463,7.0783830,0.54736600,1.74196,PRESTELLAR
33449,HIGALPS007.0810-0.0755,7.0802590,-0.074910000,10.3764,PRESTELLAR
33468,HIGALPS007.0856-1.0671,7.0855320,-1.0670540,3.95072,PRESTELLAR
33471,HIGALPS007.0858+0.2116,7.0860800,0.21127600,9.77237,PRESTELLAR
33472,HIGALPS007.0874+0.7851,7.0862190,0.78542200,14.1156,PRESTELLAR
33478,HIGALPS007.0867+0.5376,7.0878930,0.53673600,4.49342,PRESTELLAR
33482,HIGALPS007.0893-0.0788,7.0888870,-0.079151000,7.51914,PROTOSTELLAR
33484,HIGALPS007.0886+0.3181,7.0893800,0.31834800,8.46810,PRESTELLAR
33498,HIGALPS007.0914+1.0820,7.0925020,1.0826780,5.12791,UNBOUND
33500,HIGALPS007.0935+0.8454,7.0931570,0.84520400,2.00565,UNBOUND
33502,HIGALPS007.0928+1.0283,7.0933030,1.0276650,10.7955,PRESTELLAR
33507,HIGALPS007.0936+0.0488,7.0945130,0.049058000,11.2048,UNBOUND
33509,HIGALPS007.0953-0.3252,7.0948610,-0.32471500,42.0573,PROTOSTELLAR
33511,HIGALPS007.0943-0.4183,7.0951290,-0.41688200,8.99608,PRESTELLAR
33517,HIGALPS007.0955+0.7892,7.0963780,0.78845600,7.45513,PRESTELLAR
33527,HIGALPS007.0976+1.1002,7.0984300,1.0993080,16.4616,PRESTELLAR
33528,HIGALPS007.0986+0.0854,7.0985620,0.085480000,9.92313,PRESTELLAR
33539,HIGALPS007.1017+0.1710,7.1007160,0.17071300,7.41232,PRESTELLAR
33541,HIGALPS007.1010+1.1145,7.1011030,1.1140890,20.0063,PRESTELLAR
33542,HIGALPS007.1008+1.0654,7.1011060,1.0661140,4.03126,PRESTELLAR
33551,HIGALPS007.1037-0.7172,7.1041980,-0.71644700,6.36617,PRESTELLAR
33560,HIGALPS007.1080+0.7960,7.1080600,0.79651600,7.28852,PROTOSTELLAR
33566,HIGALPS007.1095-0.5733,7.1094170,-0.57321700,11.2514,PRESTELLAR
33569,HIGALPS007.1096+0.7442,7.1101010,0.74404100,11.3815,PRESTELLAR
33571,HIGALPS007.1106+0.5852,7.1105550,0.58527900,13.2452,PRESTELLAR
33575,HIGALPS007.1109-0.4338,7.1116190,-0.43365100,4.89148,UNBOUND
33577,HIGALPS007.1124+0.7011,7.1122710,0.70099900,4.48144,PRESTELLAR
33579,HIGALPS007.1127+1.0715,7.1126880,1.0715480,2.67826,PRESTELLAR
33583,HIGALPS007.1132-0.7404,7.1131810,-0.74029800,4.17080,PRESTELLAR
33585,HIGALPS007.1135-0.3691,7.1135000,-0.36906900,25.5836,PRESTELLAR
33588,HIGALPS007.1137+0.1155,7.1142020,0.11655800,8.47190,PRESTELLAR
33590,HIGALPS007.1149-1.0852,7.1143380,-1.0859240,7.60233,UNBOUND
33593,HIGALPS007.1163-0.9480,7.1156780,-0.94825200,3.39131,PRESTELLAR
33603,HIGALPS007.1176+0.3390,7.1175000,0.33911000,4.96312,PRESTELLAR
33611,HIGALPS007.1203-0.2900,7.1188940,-0.29057900,10.3256,PROTOSTELLAR
33617,HIGALPS007.1204+0.0978,7.1205190,0.096254000,6.32581,PROTOSTELLAR
33629,HIGALPS007.1246-0.2795,7.1244190,-0.27866200,7.82853,PRESTELLAR
33634,HIGALPS007.1241+0.7409,7.1251260,0.74116900,15.3822,PRESTELLAR
33635,HIGALPS007.1248+0.3086,7.1262250,0.30842900,10.6199,PRESTELLAR
33638,HIGALPS007.1272+0.5469,7.1266800,0.54751000,4.19731,UNBOUND
33640,HIGALPS007.1268+0.6967,7.1270420,0.69776500,23.8566,PRESTELLAR
33643,HIGALPS007.1285+0.7931,7.1274890,0.79353500,15.7794,PRESTELLAR
33644,HIGALPS007.1270-0.5045,7.1278910,-0.50454100,4.25157,PRESTELLAR
33648,HIGALPS007.1289-1.1120,7.1288350,-1.1119450,7.61302,PRESTELLAR
33649,HIGALPS007.1294-0.1968,7.1288470,-0.19716700,23.5190,PROTOSTELLAR
33656,HIGALPS007.1315-0.0161,7.1310380,-0.017187000,6.98392,PRESTELLAR
33658,HIGALPS007.1309-0.2857,7.1313880,-0.28452600,7.72930,PRESTELLAR
33666,HIGALPS007.1340-0.7940,7.1339400,-0.79396600,4.51565,PRESTELLAR
33669,HIGALPS007.1340-0.8914,7.1344730,-0.89129200,4.01000,PRESTELLAR
33707,HIGALPS007.1422+0.3855,7.1429530,0.38514200,5.84699,PRESTELLAR
33710,HIGALPS007.1428-0.6756,7.1436220,-0.67505900,6.80491,UNBOUND
33715,HIGALPS007.1456-0.9335,7.1455940,-0.93202800,18.6316,PRESTELLAR
33719,HIGALPS007.1467-0.1658,7.1466000,-0.16592600,10.7364,PRESTELLAR
33724,HIGALPS007.1476+0.2582,7.1478390,0.25853300,6.03084,PRESTELLAR
33725,HIGALPS007.1464+0.7235,7.1478560,0.72410500,9.94386,PROTOSTELLAR
33736,HIGALPS007.1496+0.3136,7.1495310,0.31364000,2.34644,PRESTELLAR
33742,HIGALPS007.1504+0.5432,7.1508770,0.54346600,3.04240,PRESTELLAR
33766,HIGALPS007.1577-1.0409,7.1567310,-1.0402100,8.49172,PRESTELLAR
33771,HIGALPS007.1574+1.0708,7.1573050,1.0709280,6.66260,PRESTELLAR
33800,HIGALPS007.1646-1.1331,7.1649340,-1.1343990,5.00012,PRESTELLAR
33802,HIGALPS007.1652-0.8696,7.1653090,-0.87105000,7.20539,PRESTELLAR
33804,HIGALPS007.1656+0.1313,7.1655410,0.13142800,213.026,PROTOSTELLAR
33808,HIGALPS007.1666-0.3192,7.1665400,-0.31909600,5.88723,PRESTELLAR
33809,HIGALPS007.1671+0.3474,7.1668810,0.34769900,8.73403,PRESTELLAR
33820,HIGALPS007.1697-0.8081,7.1702200,-0.80802800,3.44231,PRESTELLAR
33821,HIGALPS007.1709+0.7541,7.1708020,0.75417400,9.43870,PRESTELLAR
33827,HIGALPS007.1741+0.7265,7.1729600,0.72549600,10.5367,PROTOSTELLAR
33828,HIGALPS007.1735+0.1471,7.1730780,0.14624900,7.63508,PRESTELLAR
33831,HIGALPS007.1717+0.5944,7.1732140,0.59487400,5.80881,PRESTELLAR
33841,HIGALPS007.1746-0.4869,7.1745650,-0.48531600,7.78870,PRESTELLAR
33845,HIGALPS007.1764-1.2779,7.1761340,-1.2785500,4.85020,PRESTELLAR
33848,HIGALPS007.1766-0.9114,7.1765260,-0.91128100,4.04392,PRESTELLAR
33853,HIGALPS007.1770+0.0857,7.1773470,0.085714000,98.8137,PROTOSTELLAR
33865,HIGALPS007.1799-0.6521,7.1798060,-0.65200600,7.94941,PRESTELLAR
33870,HIGALPS007.1818+0.1672,7.1815940,0.16731300,28.4704,PRESTELLAR
33873,HIGALPS007.1828+0.9729,7.1827250,0.97300900,2.75805,PRESTELLAR
33881,HIGALPS007.1832-0.6856,7.1835060,-0.68633900,7.61544,UNBOUND
33884,HIGALPS007.1853-0.0873,7.1844610,-0.087561000,5.17400,PROTOSTELLAR
33896,HIGALPS007.1887+0.3098,7.1886390,0.30991700,11.7762,PROTOSTELLAR
33905,HIGALPS007.1905+1.0536,7.1905240,1.0539810,6.94299,PROTOSTELLAR
33933,HIGALPS007.1955+0.5807,7.1964790,0.58189300,10.4543,PRESTELLAR
33940,HIGALPS007.1969+0.7734,7.1979500,0.77256100,16.4242,PRESTELLAR
33967,HIGALPS007.2043+0.6428,7.2049660,0.64321700,4.00202,PRESTELLAR
33968,HIGALPS007.2051-0.9416,7.2050440,-0.94152200,5.36198,PRESTELLAR
33971,HIGALPS007.2046-0.8335,7.2056320,-0.83350800,8.37739,PRESTELLAR
33978,HIGALPS007.2068-0.4765,7.2067560,-0.47636800,23.2945,PRESTELLAR
33984,HIGALPS007.2074+0.2422,7.2077510,0.24255000,43.3391,PROTOSTELLAR
33992,HIGALPS007.2087-0.9145,7.2092010,-0.91606600,5.72604,PRESTELLAR
33994,HIGALPS007.2099+0.0803,7.2095180,0.080073000,19.4848,PRESTELLAR
34005,HIGALPS007.2128-0.6348,7.2127700,-0.63470600,8.94229,UNBOUND
34007,HIGALPS007.2132+0.6355,7.2133170,0.63526100,6.33666,UNBOUND
34012,HIGALPS007.2151-0.5627,7.2153070,-0.56263500,6.62063,PRESTELLAR
34016,HIGALPS007.2145+1.0718,7.2160130,1.0717690,2.73344,PRESTELLAR
34017,HIGALPS007.2153-0.0650,7.2160390,-0.064796000,23.9740,PROTOSTELLAR
34029,HIGALPS007.2199+0.0853,7.2198400,0.085536000,21.0594,PROTOSTELLAR
34040,HIGALPS007.2220-0.3707,7.2216440,-0.37233300,12.3939,PRESTELLAR
34048,HIGALPS007.2225+0.6984,7.2237280,0.69916900,27.9231,PRESTELLAR
34065,HIGALPS007.2265-0.5857,7.2262620,-0.58595400,6.54119,PRESTELLAR
34071,HIGALPS007.2267+0.6909,7.2273230,0.69225400,10.2442,PRESTELLAR
34078,HIGALPS007.2293+0.7564,7.2294220,0.75716600,9.27713,PRESTELLAR
34089,HIGALPS007.2303-0.4979,7.2302630,-0.49834100,6.88889,PRESTELLAR
34097,HIGALPS007.2331-0.1240,7.2332090,-0.12296900,12.4568,PRESTELLAR
34099,HIGALPS007.2344+0.0676,7.2338080,0.067123000,14.9328,PRESTELLAR
34102,HIGALPS007.2341-0.3407,7.2340440,-0.34057200,12.6358,UNBOUND
34105,HIGALPS007.2350-0.1001,7.2349170,-0.099986000,30.2046,PRESTELLAR
34126,HIGALPS007.2376-0.6256,7.2390830,-0.62507100,8.95667,PRESTELLAR
34128,HIGALPS007.2404-0.9397,7.2395770,-0.94040700,10.7310,PRESTELLAR
34137,HIGALPS007.2400-0.1084,7.2411280,-0.10848600,10.9018,PRESTELLAR
34147,HIGALPS007.2429-1.2968,7.2428200,-1.2967330,8.36873,PRESTELLAR
34157,HIGALPS007.2433+0.5736,7.2444840,0.57277600,5.57339,PRESTELLAR
34159,HIGALPS007.2445-0.7648,7.2445180,-0.76646400,13.7756,PROTOSTELLAR
34168,HIGALPS007.2460+0.1392,7.2459090,0.13954200,12.6531,PROTOSTELLAR
34169,HIGALPS007.2465-1.1522,7.2461650,-1.1517490,3.55499,UNBOUND
34174,HIGALPS007.2467-1.1124,7.2471340,-1.1119350,7.50143,PRESTELLAR
34182,HIGALPS007.2488-0.8332,7.2487540,-0.83315500,4.83167,PRESTELLAR
34186,HIGALPS007.2497+0.6905,7.2496460,0.69056900,11.5643,PRESTELLAR
34190,HIGALPS007.2503+0.2234,7.2505080,0.22460600,8.67055,PROTOSTELLAR
34208,HIGALPS007.2535+0.1611,7.2530770,0.16136900,9.06472,PROTOSTELLAR
34214,HIGALPS007.2539+0.2815,7.2538150,0.28154800,7.58797,PROTOSTELLAR
34217,HIGALPS007.2547-0.1231,7.2543330,-0.12412900,4.24405,PROTOSTELLAR
34230,HIGALPS007.2572+0.1028,7.2574770,0.10292900,12.3375,PRESTELLAR
34231,HIGALPS007.2571-0.1405,7.2574950,-0.13991500,19.3042,PROTOSTELLAR
34242,HIGALPS007.2599-0.8938,7.2598460,-0.89375700,8.14619,PRESTELLAR
34260,HIGALPS007.2630-1.1697,7.2629340,-1.1699880,4.32818,PRESTELLAR
34267,HIGALPS007.2636+0.0590,7.2637030,0.058726000,10.0852,PRESTELLAR
34268,HIGALPS007.2653-1.1567,7.2639070,-1.1564890,1.54754,UNBOUND
34270,HIGALPS007.2647-0.1275,7.2646650,-0.12744900,10.5299,PRESTELLAR
34276,HIGALPS007.2663-0.2417,7.2659240,-0.24167700,6.60828,PROTOSTELLAR
34279,HIGALPS007.2661+0.1832,7.2661750,0.18343400,52.4285,PROTOSTELLAR
34282,HIGALPS007.2660-0.5286,7.2666680,-0.52848200,144.731,PROTOSTELLAR
34290,HIGALPS007.2678-1.1862,7.2678220,-1.1860430,7.55969,PRESTELLAR
34291,HIGALPS007.2672+0.7225,7.2679260,0.72169800,12.8165,PRESTELLAR
34292,HIGALPS007.2688+0.0439,7.2682090,0.044195000,6.21177,PRESTELLAR
34295,HIGALPS007.2681-0.7141,7.2682620,-0.71391900,13.0918,PRESTELLAR
34298,HIGALPS007.2688-0.2031,7.2685510,-0.20366200,17.2546,PROTOSTELLAR
34300,HIGALPS007.2689-0.5020,7.2686790,-0.50244500,3.45758,PRESTELLAR
34303,HIGALPS007.2686-0.0700,7.2687420,-0.069792000,16.7053,PROTOSTELLAR
34304,HIGALPS007.2690+0.2031,7.2689370,0.20357700,10.3773,PRESTELLAR
34311,HIGALPS007.2698+0.5648,7.2704330,0.56586700,9.81309,PRESTELLAR
34320,HIGALPS007.2703-0.4838,7.2716690,-0.48385700,4.25517,UNBOUND
34323,HIGALPS007.2710-1.0718,7.2724610,-1.0712090,12.4986,PRESTELLAR
34326,HIGALPS007.2739-1.1516,7.2735590,-1.1517930,4.63232,PRESTELLAR
34333,HIGALPS007.2748-0.7242,7.2752020,-0.72347900,3.91450,PRESTELLAR
34347,HIGALPS007.2770-0.3164,7.2773760,-0.31648300,10.7894,PRESTELLAR
34351,HIGALPS007.2781-1.3093,7.2780180,-1.3091750,5.67972,PRESTELLAR
34352,HIGALPS007.2784-0.7124,7.2780510,-0.71269100,3.24659,PRESTELLAR
34360,HIGALPS007.2800-1.0547,7.2803720,-1.0551870,6.43604,PRESTELLAR
34362,HIGALPS007.2800-0.4084,7.2806270,-0.40713000,5.64255,PRESTELLAR
34364,HIGALPS007.2808-0.6746,7.2807580,-0.67498600,2.73979,PRESTELLAR
34368,HIGALPS007.2818-0.8696,7.2817350,-0.86947700,11.5743,UNBOUND
34374,HIGALPS007.2833-0.9677,7.2829180,-0.96717000,13.3150,PRESTELLAR
34385,HIGALPS007.2853-0.2367,7.2852310,-0.23658100,5.76009,PRESTELLAR
34389,HIGALPS007.2873-0.5312,7.2864760,-0.53137500,33.0022,PROTOSTELLAR
34390,HIGALPS007.2867-0.2239,7.2869100,-0.22291300,13.4551,PRESTELLAR
34406,HIGALPS007.2898-0.1757,7.2904820,-0.17578900,29.1721,PROTOSTELLAR
34409,HIGALPS007.2910+0.1960,7.2912050,0.19646700,4.95737,PRESTELLAR
34422,HIGALPS007.2926-0.9315,7.2938670,-0.93239300,4.34216,PRESTELLAR
34424,HIGALPS007.2948-0.5530,7.2942910,-0.55363600,12.8409,PROTOSTELLAR
34434,HIGALPS007.2968-1.0428,7.2968230,-1.0428570,9.85971,PRESTELLAR
34446,HIGALPS007.2988-0.5200,7.2980800,-0.52027500,7.77334,PROTOSTELLAR
34452,HIGALPS007.3004+0.6364,7.3007020,0.63608600,11.3684,PRESTELLAR
34461,HIGALPS007.3022+0.1859,7.3020320,0.18571500,8.36685,PRESTELLAR
34480,HIGALPS007.3066+0.3573,7.3073720,0.35778200,9.79166,PRESTELLAR
34481,HIGALPS007.3080-1.2750,7.3077540,-1.2758440,3.32167,UNBOUND
34483,HIGALPS007.3076-0.6398,7.3079330,-0.63820500,6.35559,PRESTELLAR
34488,HIGALPS007.3102-0.5990,7.3101070,-0.59887200,7.15585,PRESTELLAR
34491,HIGALPS007.3099-1.1900,7.3105870,-1.1890630,2.96307,PRESTELLAR
34500,HIGALPS007.3127+0.4335,7.3121600,0.43329300,5.48829,PRESTELLAR
34508,HIGALPS007.3153+0.4593,7.3152160,0.45936600,12.7793,PROTOSTELLAR
34512,HIGALPS007.3163+0.0969,7.3157400,0.097149000,4.97693,PROTOSTELLAR
34521,HIGALPS007.3186+0.0328,7.3183310,0.034301000,18.3216,PROTOSTELLAR
34525,HIGALPS007.3206+0.0827,7.3195760,0.082016000,6.73596,PROTOSTELLAR
34530,HIGALPS007.3218+0.1146,7.3214030,0.11405600,5.22854,PRESTELLAR
34538,HIGALPS007.3244-0.4413,7.3232860,-0.44151200,8.42481,PRESTELLAR
34546,HIGALPS007.3243-1.0174,7.3242620,-1.0173600,12.2685,PRESTELLAR
34554,HIGALPS007.3257+0.1727,7.3256890,0.17278900,12.5284,PRESTELLAR
34555,HIGALPS007.3266-0.8818,7.3257430,-0.88256200,3.60893,PRESTELLAR
34557,HIGALPS007.3246-0.4141,7.3259120,-0.41431100,4.41183,PRESTELLAR
34559,HIGALPS007.3260-0.1142,7.3265700,-0.11522000,9.71921,PROTOSTELLAR
34567,HIGALPS007.3275+0.0108,7.3274320,0.010869000,25.1362,PRESTELLAR
34573,HIGALPS007.3285+0.6934,7.3284360,0.69347900,11.0731,PRESTELLAR
34584,HIGALPS007.3313-0.7317,7.3311350,-0.73188300,8.33092,PRESTELLAR
34588,HIGALPS007.3324-0.2602,7.3321800,-0.25998600,3.81769,PRESTELLAR
34591,HIGALPS007.3323-0.5675,7.3324030,-0.56789800,75.4658,PROTOSTELLAR
34595,HIGALPS007.3332+0.4478,7.3331340,0.44786400,9.45710,PRESTELLAR
34598,HIGALPS007.3332-0.0164,7.3333060,-0.015966000,98.3653,PROTOSTELLAR
34608,HIGALPS007.3343-0.3926,7.3343560,-0.39264700,4.30466,PRESTELLAR
34623,HIGALPS007.3380+0.0824,7.3369300,0.082082000,22.2664,PRESTELLAR
34629,HIGALPS007.3376-0.7593,7.3372810,-0.75881100,8.97497,PRESTELLAR
34635,HIGALPS007.3383+0.0534,7.3387650,0.052715000,10.5539,PRESTELLAR
34650,HIGALPS007.3419-0.4812,7.3416550,-0.48101800,12.9576,PRESTELLAR
34652,HIGALPS007.3417-0.0771,7.3418550,-0.076789000,6.12589,PRESTELLAR
34661,HIGALPS007.3427-0.4414,7.3429690,-0.44128200,3.53529,UNBOUND
34662,HIGALPS007.3429-1.2591,7.3431220,-1.2593740,1.75790,UNBOUND
34664,HIGALPS007.3436-0.4965,7.3440710,-0.49619300,4.02305,PRESTELLAR
34669,HIGALPS007.3429+1.0570,7.3444550,1.0568410,3.20376,PRESTELLAR
34685,HIGALPS007.3477+0.1127,7.3476230,0.11274000,3.95582,PRESTELLAR
34691,HIGALPS007.3496-0.5871,7.3487320,-0.58618100,10.8360,PROTOSTELLAR
34694,HIGALPS007.3477+0.2118,7.3491200,0.21117500,3.38055,PRESTELLAR
34696,HIGALPS007.3492+0.6017,7.3492120,0.60165200,22.7134,PRESTELLAR
34706,HIGALPS007.3502+0.1544,7.3502990,0.15405300,9.29367,PRESTELLAR
34722,HIGALPS007.3519+0.4617,7.3518490,0.46182500,5.51288,PRESTELLAR
34739,HIGALPS007.3533+0.0379,7.3543790,0.037662000,10.2011,PROTOSTELLAR
34745,HIGALPS007.3556+0.4136,7.3555910,0.41369200,7.45039,PRESTELLAR
34748,HIGALPS007.3556-1.0370,7.3557280,-1.0383320,11.5098,PRESTELLAR
34750,HIGALPS007.3546-0.3699,7.3559430,-0.36961200,9.39896,PROTOSTELLAR
34755,HIGALPS007.3570-0.9639,7.3569870,-0.96498700,3.75134,UNBOUND
34762,HIGALPS007.3606+0.7171,7.3594460,0.71688800,22.1580,PROTOSTELLAR
34763,HIGALPS007.3586+0.0553,7.3595180,0.056217000,15.4447,PROTOSTELLAR
34769,HIGALPS007.3617-0.2309,7.3607070,-0.23067600,16.9994,PROTOSTELLAR
34770,HIGALPS007.3600+0.4071,7.3608070,0.40698100,7.18332,PRESTELLAR
34780,HIGALPS007.3619+0.6215,7.3618090,0.62158300,20.2036,PRESTELLAR
34793,HIGALPS007.3631-0.4576,7.3636710,-0.45875900,5.97082,PRESTELLAR
34795,HIGALPS007.3634-0.1176,7.3637980,-0.11642800,27.0047,PROTOSTELLAR
34799,HIGALPS007.3635-0.6562,7.3640150,-0.65689000,4.17398,UNBOUND
34800,HIGALPS007.3630+0.7881,7.3641170,0.78724000,7.85393,PROTOSTELLAR
34809,HIGALPS007.3648+0.6967,7.3649350,0.69806400,85.1370,PROTOSTELLAR
34815,HIGALPS007.3659+0.5612,7.3656520,0.56025300,18.4661,PRESTELLAR
34820,HIGALPS007.3651-0.1109,7.3664760,-0.11035900,24.4045,PROTOSTELLAR
34822,HIGALPS007.3661-0.0899,7.3667510,-0.089915000,16.6284,PROTOSTELLAR
34825,HIGALPS007.3673+0.6642,7.3677810,0.66489000,16.1165,PROTOSTELLAR
34826,HIGALPS007.3668-0.2479,7.3679540,-0.24794400,9.91955,PRESTELLAR
34834,HIGALPS007.3694-0.0123,7.3693900,-0.012248000,5.08522,PRESTELLAR
34835,HIGALPS007.3695+1.0434,7.3694950,1.0435390,2.06511,UNBOUND
34838,HIGALPS007.3690+0.5366,7.3699550,0.53741000,8.04943,UNBOUND
34849,HIGALPS007.3716+0.6938,7.3721200,0.69267800,17.3273,PROTOSTELLAR
34858,HIGALPS007.3755-0.0257,7.3754420,-0.025576000,14.5012,PRESTELLAR
34869,HIGALPS007.3760-0.1498,7.3767370,-0.14917200,12.0349,PRESTELLAR
34870,HIGALPS007.3768+0.5887,7.3767580,0.58879000,30.1192,PRESTELLAR
34877,HIGALPS007.3778+0.6566,7.3778670,0.65586500,42.6247,PROTOSTELLAR
34891,HIGALPS007.3800-1.0263,7.3806570,-1.0269430,4.90174,PRESTELLAR
34898,HIGALPS007.3812-0.6031,7.3820950,-0.60397100,6.79258,PRESTELLAR
34906,HIGALPS007.3826-0.7570,7.3825730,-0.75659900,5.07089,PRESTELLAR
34908,HIGALPS007.3829-0.9966,7.3829620,-0.99691700,3.85696,PRESTELLAR
34912,HIGALPS007.3850+0.4311,7.3842120,0.43105900,9.68453,PRESTELLAR
34913,HIGALPS007.3834+0.6421,7.3844030,0.64317200,18.2622,PROTOSTELLAR
34921,HIGALPS007.3857-0.7925,7.3861240,-0.79215700,2.00905,PRESTELLAR
34922,HIGALPS007.3856-1.2064,7.3862760,-1.2055370,5.01405,PRESTELLAR
34944,HIGALPS007.3916-0.1857,7.3912400,-0.18607700,16.6455,PROTOSTELLAR
34951,HIGALPS007.3926+0.1011,7.3931180,0.10179800,5.40069,PRESTELLAR
34952,HIGALPS007.3931-1.1997,7.3938890,-1.1993340,2.73465,PRESTELLAR
34965,HIGALPS007.3960+0.7283,7.3956610,0.72766800,2.12315,PRESTELLAR
34971,HIGALPS007.3971+0.0762,7.3967440,0.077602000,5.97906,PROTOSTELLAR
34975,HIGALPS007.3978+0.2414,7.3982480,0.24062400,3.17342,PROTOSTELLAR
34986,HIGALPS007.4024+0.0569,7.4011670,0.056560000,14.6299,PRESTELLAR
34992,HIGALPS007.4026+0.7266,7.4024490,0.72521100,3.28337,PRESTELLAR
34993,HIGALPS007.4022+0.7375,7.4025010,0.73686600,13.9191,PRESTELLAR
35016,HIGALPS007.4053-0.6417,7.4052680,-0.64164900,2.71156,PRESTELLAR
35019,HIGALPS007.4063-1.0482,7.4062480,-1.0481490,12.7707,PRESTELLAR
35032,HIGALPS007.4080-0.1704,7.4085300,-0.16998500,13.8516,PRESTELLAR
35043,HIGALPS007.4115-0.5306,7.4125650,-0.53096200,12.4498,PROTOSTELLAR
35045,HIGALPS007.4139-0.4733,7.4133870,-0.47276200,7.77539,PRESTELLAR
35047,HIGALPS007.4127+0.2084,7.4134350,0.20829100,6.74230,PRESTELLAR
35049,HIGALPS007.4147+0.6305,7.4135440,0.63077900,42.7797,PROTOSTELLAR
35055,HIGALPS007.4153+0.5901,7.4152000,0.59021200,9.12457,PRESTELLAR
35057,HIGALPS007.4158-1.0266,7.4159350,-1.0268070,6.88336,PRESTELLAR
35058,HIGALPS007.4166+0.3025,7.4159970,0.30324400,3.13213,PRESTELLAR
35059,HIGALPS007.4163-0.1446,7.4160610,-0.14441800,14.2870,PRESTELLAR
35081,HIGALPS007.4198-1.0659,7.4202560,-1.0653330,15.5179,PRESTELLAR
35083,HIGALPS007.4210+0.5742,7.4205470,0.57406600,4.22968,PROTOSTELLAR
35084,HIGALPS007.4206+0.3665,7.4209640,0.36654700,29.3145,PROTOSTELLAR
35100,HIGALPS007.4244-0.2435,7.4245370,-0.24244500,21.1069,PRESTELLAR
35103,HIGALPS007.4256+0.2874,7.4259770,0.28743400,7.05902,PROTOSTELLAR
35105,HIGALPS007.4261-0.6007,7.4260530,-0.60058600,5.13046,PRESTELLAR
35111,HIGALPS007.4275-1.1026,7.4274420,-1.1019980,2.25917,UNBOUND
35113,HIGALPS007.4285+0.1953,7.4282060,0.19593900,10.0806,PRESTELLAR
35117,HIGALPS007.4284+0.2292,7.4285820,0.22852200,4.72086,UNBOUND
35122,HIGALPS007.4307+0.7591,7.4291690,0.75842700,39.6715,PROTOSTELLAR
35127,HIGALPS007.4295-0.0301,7.4298030,-0.030123000,8.14615,PRESTELLAR
35129,HIGALPS007.4308+0.4223,7.4308530,0.42244400,6.23743,PRESTELLAR
35133,HIGALPS007.4309+0.2964,7.4317590,0.29629700,8.46716,PRESTELLAR
35141,HIGALPS007.4335-0.5437,7.4333160,-0.54495300,8.03464,PRESTELLAR
35144,HIGALPS007.4336-0.6184,7.4342620,-0.61810100,6.94689,PRESTELLAR
35145,HIGALPS007.4345-0.2798,7.4345850,-0.27906300,10.3107,PROTOSTELLAR
35166,HIGALPS007.4380+0.3837,7.4381160,0.38315200,15.7804,PROTOSTELLAR
35175,HIGALPS007.4400+0.5940,7.4394720,0.59333600,6.05477,PROTOSTELLAR
35180,HIGALPS007.4400+0.3025,7.4408480,0.30277700,2.92021,PRESTELLAR
35190,HIGALPS007.4423+0.0573,7.4423990,0.056951000,13.7890,PRESTELLAR
35193,HIGALPS007.4435+0.6521,7.4429140,0.65319700,8.67792,PRESTELLAR
35219,HIGALPS007.4468-0.9656,7.4469410,-0.96641200,7.95965,PRESTELLAR
35257,HIGALPS007.4548-1.0292,7.4547360,-1.0293810,4.16458,PRESTELLAR
